product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category,price_gbp
0602057d0fed20f6c1c12ab1e5bc1d49,Kids Childrens Art Craft Alphabet Letter Shapes Paint Sponges,Kids Create,1.49,14,22.0,4.0,"Technical Details Item Weight9 g Product Dimensions31.8 x 26.9 x 2 cm Manufacturer recommended age:3 years and up    Additional Information ASINB008U7FYFG Best Sellers Rank 18,512 in Toys & Games (See top 100) #24 in Toys & Games > Arts & Crafts > Children's Chalk #319 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available26 Jun. 2012    Feedback  Would you like to update product info or give feedback on images?",,"cheap, flimsy, waste of money // 2.0 // 30 July 2014 // By
    
    Melissa O'Brien
  
 on 30 July 2014 // Not impressed by this product at all. It's very flimsy and cheaply made. I ordered other sponges of similar price and they were so thick and chunky and perfect for painting with children but these are thin and useless for small children, I would not buy again or recommend them, they are good for showing kids the letters of the alphabet but not good for painting with at all. | A bit floppy // 3.0 // 4 April 2014 // By
    
    Doug
  
 on 4 April 2014 // These plastic foam letters are a bi",Children's Chalk,,,,Arts & Crafts,1.49
3b8fa4e8f2f26b2f2965a3deedb412cd,SES Slate and Chalk Set,TreasureTrove Toys,8.45,9,1.0,5.0,"Technical Details Item Weight5 g Product Dimensions20 x 29 x 1 cm Manufacturer recommended age:3 years and up Item model numberSES00533 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB000OZQEI8 Best Sellers Rank 340,638 in Toys & Games (See top 100) #275 in Toys & Games > Arts & Crafts > Blackboards Shipping Weight399 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2008    Feedback  Would you like to update product info or give feedback on images?","Product Description A set of twelve high-quality, coloured chalks and a slate for children. The chalks are brightly-coloured and create beautiful designs on boards. Box Contains 1 x Slate; 12 x Box","Five Stars // 5.0 // 27 Dec. 2015 // By
    
    Tilly
  
 on 27 Dec. 2015 // Very pleased with this Slate and Chalk set.",Blackboards,,,,Arts & Crafts,8.45
0bbce15d2041177cc8dcad467609790a,Sambro Princess Deluxe Magnetic Scribbler,Sambro,11.49,5,1.0,5.0,Technical Details Item Weight957 g Product Dimensions45.5 x 33 x 5.5 cm Manufacturer recommended age:5 years and up Item model numberDSP-4197 Batteries Included?No    Additional Information ASINB014GV8RYY Customer Reviews ,Product Description Disney Princess deluxe magnetic scribbler provides hours of fun with no mess with your childs favourite disney princess character graphics. Simple move the knobs on the magnetic drawing board to trace lines and any shapes you like. This is ideal for keeping the kids occupied on long journeys and also a great way to encourage creativity. Box Contains 1 x Sambro DSP-4197 Princess Deluxe Magnetic Scribbler,"Five Stars // 5.0 // 14 Mar. 2016 // By
    
    Wendy O.
  
 on 14 Mar. 2016 // different style,but ok",Blackboards,,,,Arts & Crafts,11.49
3358231aff038ed8e4187c013744ba06,Quercetti 13/5211 Magnetic Letters Kit 64 Pieces,Quercetti,18.85,14,2.0,4.5,"Technical Details Item Weight699 g Product Dimensions5.9 x 23.4 x 31.4 cm Manufacturer recommended age:4 - 10 years Item model number052112 Main Language(s)German translation, German, English, Spanish, French Number of Puzzle Pieces1 Assembly RequiredYes Batteries Required?No Batteries Included?No    Additional Information ASINB000X24AB0 Customer Reviews ",Product Description LAVAGNA MAGNETICA Manufacturer's Description At Quercetti all our games are designed to help children develop creativity and intuition while at play. Creativity is an essential for children healthy development and with Quercetti games children develop new physical and mental abilities while also learning to problem solve. With Quercetti games children play intelligently!,"53 pieces product // 4.0 // 5 Aug. 2015 // By
    
    Big Einstein
  
 on 5 Aug. 2015 // This box contains 53 pieces in total -board included as per box picture. Does not contain pen and magnetic stickers as per Amazon's description. The product is well made and the back of the board can be used for writing with a whiteboard pen (to be bought separately). Small-case letters and numbers can be added as they are sold separately. I would have given 5 stars if the description was correct. | excellent item // 5.0 // 20 Mar. 2016 // By
    
    Margaret F
  
 on 20 Mar. 2016 // Item as descibed",Blackboards,,,,Arts & Crafts,18.85
054da6e127a9766fda3a7dba39429e71,Lelin Felt Chalk blackboard Duster Eraser,LELIN,2.99,,52.0,4.6,Technical Details Manufacturer recommended age:3 years and up Manufacturer referencen-1 Assembly RequiredNo    Additional Information ASINB00XIWX1DK Best Sellers Rank 249 in Toys & Games (See top 100) #1 in Toys & Games > Arts & Crafts > Blackboards Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available30 Jan. 2015    Feedback  Would you like to update product info or give feedback on images?,Felt eraser with a solid-wood handleWorks on both chalk and dry-erase surfacesLightweight and easy to useDurable and SturdyPerfect accessory for Pretend Play or Creative Art and Education,"Robust erasers that work well on white boards. // 4.0 // 8 Dec. 2015 // By
    
    Chuck Norris
  
 on 8 Dec. 2015 // I purchased these board erasers to use on white boards as I was sick of cheap white board erasers falling apart after very little use. These erasers are much more robust and will hopefully last much longer. My only gripe is that the wood is quite low quality and a bit rough round the edges. If the wood was finished better I would give this product five stars. | This like being at school again // 5.0 // 2 Jan. 2016 // By
    
    Edward Mawby
  
 on 2 Jan. 2016 // This like bei",Blackboards,,,,Arts & Crafts,2.99
0cf30b4f3daa06ee3d3f4225d548460f,Lelin Wooden Childrens Kids 2 in 1 Black & White Chalk Drawing Easel Board,LELIN,19.99,,7.0,4.3,"Technical Details Product Dimensions40 x 35 x 5 cm Manufacturer recommended age:3 years and up    Additional Information ASINB00F92NQ3W Best Sellers Rank 143,909 in Toys & Games (See top 100) #146 in Toys & Games > Arts & Crafts > Blackboards Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 Sept. 2013    Feedback  Would you like to update product info or give feedback on images?","Bring out the creativeness in your child with the 2 in 1 Lelin Wooden Table Top Easel board, it can be carried anywhere you want, due to its compact size. One size consists of a magnetic side, whereby on the alternative it's a chalk black board, which can be changed easily by flipping the board and locking it into place with the two wooden pegs provided. Comes with 2 wooden pegs, to lock the board0-9 magnetic numbers are includedSuitable for Ages 36 months+","Broken presents // 1.0 // 24 Feb. 2015 // By
    
    karen yates
  
 on 24 Feb. 2015 // I bought 2 of these for my grandsons for christmas and BOTH unfortuantely where smashed to bits when they opened them. I have not been able to return them due to the fact that the boxes along with packaging were  thrown away during the present madness of small children plus my grandsons live a long way away so could not easily get them back to me to return , which meant it cost me more money to purchase something else for both of them.Had they been in new condition then they would have loved them. | works ",Blackboards,,,,Arts & Crafts,19.99
26e96b522b70dac00d7069de2f42bef2,"Viskey 600 Loom Rubber Bands Bracelet Making Clips Tools Children Games,Hot Pink",Viskey,2.62,3,802.0,4.5,"Technical Details Brand Viskey Model NumberViskey ColourHot Pink Item Weight41 g Product Dimensions9.8 x 7.4 x 3 cm    Additional Information ASINB00OMLJQXA Best Sellers Rank 1,685,347 in Kitchen & Home (See top 100) #8209 in Kitchen & Home > Home Accessories > Jewelry Boxes & Organizers #139864 in Kitchen & Home > Laundry, Storage & Organisation Shipping Weight41 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available18 Oct. 2014   ",Colour:Hot Pink You can Loom bracelet or other works you like acording this rubber bands and tools. Loom bands is a great and casual puzzle game for your kids. Your kids will enjoy making works with you or their friends.,"looms // 5.0 // 22 May 2014 // By
    
    Unknown
  
 on 22 May 2014 // Great value & fun for kids. Keeps them quiet for ages. Arrived before deluvery date so really happy with this | Good bands! Great value :0) // 5.0 // 8 Jun. 2014 // By
    
    Jane
  
 on 8 Jun. 2014 // These bands are just as good as any and are a fraction of the price. My boys are more than happy with them :0) | Great // 5.0 // 17 Jun. 2014 // By
    
    Tikki Graham
  
 on 17 Jun. 2014 // I was expecting it to be just a massive bag of mixed bands but it wasn't. It was better! It contained: 2 mixed normal band packs (",Boxes & Organisers,,,,"Storage, Cleaning & Ring Sizers",2.62
4289c26abc82bf68dbe34ac6f314e1c4,Loom Bandz Bracelet Kit & Clips with 2000 Bandz + 75 S-Clips + 1 Hook + 1 Loom Board,Ateamart,7.49,2,299.0,4.1,"Technical Details Item Weight299 g Product Dimensions27.6 x 16.8 x 5.8 cm Manufacturer recommended age:8 years and up Material Type(s)Rubber    Additional Information ASINB00GXZ50W4 Best Sellers Rank 23,951 in Toys & Games (See top 100) #1 in Home & Garden > Kitchen & Home > Bedding & Linens > Children's Bedding > Sheets & Pillowcases > Flat Sheets #446 in Toys & Games > Arts & Crafts > Children's Craft Kits > Bead Art & Jewellery-Making Shipping Weight540 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Nov. 2013    Feedback  Would you like to update product info or give feedback on images?","3000 Colourfull rainbow colour loom bands , rubber band bracelet maker kit + 100 S Clips + 1 Loom board + Clear box","i loved the box it comes with // 3.0 // 18 Aug. 2014 // By
    
    Suzie Hull
  
 on 18 Aug. 2014 // it arrived very quickly, i loved the box it comes with. when i was ordering it on Amazon it show that it is a loom from the brand 'rainbow loom' but mine came with a loom and hook from the brand 'krazy looms' very disappointed by that. if your big into rainbow loom like my daughter then you will know how different brands that sell rainbow loom can make them very different and not as good quality as the original rainbow loom brand. the bands didn't make a difference. i also got a pack of colour",Children's Bedding,Sheets & Pillowcases,Flat Sheets,,Bedding & Linens,7.49
cef0dcc45ef62064adce748cd1030e6c,Crayola - 9 Glitter Glue,Crayola,3.50,12,41.0,4.3,"Technical Details Item Weight159 g Product Dimensions15.5 x 5 x 20 cm Manufacturer recommended age:3 years and up Item model number3.3542 Main Language(s)Italian manual, Spanish manual Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB0006TXE4O Customer Reviews ","Product Description Add a bit of sparkle and shimmer to your art projects, with the Crayola Glitter Glues. Perfect for decorating cards, pictures and much more! Each pack comes with 9 Glitter Glues, colours include: clear, silver, light green, green, blue, gold, purple, pink and red. Manufacturer's Description Add a bit of sparkle and shimmer to your art projects, with the Crayola Glitter Glues.Perfect for decorating cards, pictures and much more! Each pack comes with 9 Glitter Glues, colours include: clear, silver, light green, green, blue, gold, purple, pink and red.","Great for little and big kids alike! // 5.0 // 7 Feb. 2009 // By
    
    Rebecca Pavia
  
 on 7 Feb. 2009 // I have got 3 children so I did think these would get some use from them. However, I actually bought them to add some sparkle to my home made computer greetings cards at Christmas.I wasn't expecting them to work as well as the traditional glue on paper, sprinkle glitter, shake off method but they actually worked much better.The easy to hold pen design allows for greater definition and control for the placement of lovely sparkly glitter. They come in some really beautiful colours and onc",Crayola,,,,Characters & Brands,3.50
f505611d18b0ae98258896ae1b0f14c8,Crayola 16 Pipsqueak Glitter Glues,Crayola,5.99,9,10.0,4.2,"Technical Details Item Weight186 g Product Dimensions3.8 x 15.2 x 19.4 cm Manufacturer recommended age:3 years and up Item model number69-4200 Main Language(s)Polish published, Polish original Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plastic Colormulticoloured    Additional Information ASINB001KW068I Customer Reviews ","Product Description 16 Pipsqueak washable glitter glues in a convenient size, great for storage or on the go. Ideal to use to glitter up your school work or home work. For ages 3 years up. Box Contains 16 Pipsqueak Glitter Glues","Little fingers big imagination // 5.0 // 4 Mar. 2014 // By
    
    Amazon Customer
  
 on 4 Mar. 2014 // Bought this for grandson as he wasn't often allowed to share his big sister's ones. Now he has his own and can glitter and glue to his heart's desire. 16 great colours, handy size for little fingers. So he's still no great artist but he's having a lovely time making his imagination shine and sparkle. | To easy to squeeze !! // 2.0 // 9 Jan. 2012 // By
    
    SG
  
 on 9 Jan. 2012 // Great selection of colours, but unfortunately too easy to squeeze for my toddler - the plastic for the pen",Crayola,,,,Characters & Brands,5.99
067fced7e7fcafd52891fe0f48debc3c,Crayola Marker Maker Kit,Crayola,,3,3.0,4.0,"Technical Details Manufacturer recommended age:5 years and up    Additional Information ASINB00EJMDUOI Best Sellers Rank 206,102 in Toys & Games (See top 100) #1006 in Toys & Games > Arts & Crafts > Colouring Pens & Markers #2537 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 Aug. 2013    Feedback  Would you like to update product info or give feedback on images?","Create your own custom color markers in minutes! Use the mixing guide to create your colors - or make up your own. Watch as the marker core magically draws in the ink, and then click it together to finish your own custom marker! Includes the Marker Maker unit, components for making 16 markers, three bottles of ink, mixing guide, marker labels and two marker storage boxes.","Five Stars // 5.0 // 26 Jan. 2015 // By
    
    bobwii
  
 on 26 Jan. 2015 // Rapid Delivery and very smart toy | Three Stars // 3.0 // 23 Nov. 2015 // By
    
    clayderman
  
 on 23 Nov. 2015 // not opened as it is a Christmas present but seems ok | Four Stars // 4.0 // 23 Jan. 2016 // By
    
    Amazon Customer
  
 on 23 Jan. 2016 // Good",Crayola,,,,Characters & Brands,
b01f6690f8229536fe6f562f6d912d15,"Crayola Washable Markers, Broad Line Assorted Colors 8-Count",Crayola,4.22,10,1.0,5.0,"Technical Details Item Weight136 g Product Dimensions1.6 x 12.9 x 17 cm Manufacturer recommended age:8 years and up Item model number58-7832 Main Language(s)English Number of Puzzle Pieces8 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00006IFJ5 Best Sellers Rank 170,478 in Toys & Games (See top 100) #858 in Toys & Games > Arts & Crafts > Colouring Pens & Markers #2139 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Shipping Weight136 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available8 Feb. 2011    Feedback  Would you like to update product info or give feedback on images?",Add a bold stroke of color with these water-based markers. Washes off skin and clothing. Marker Type: Art; Assortment: Azure; Copper; Emerald; Golden Yellow; Plum; Primrose; Raspberry; Teal; Color(s): Assorted.,"Five Stars // 5.0 // 19 Oct. 2014 // By
    
    pweiss
  
 on 19 Oct. 2014 // Great product, fast efficient service",Crayola,,,,Characters & Brands,4.22
e5e0f7d33b562b89b5afc34f99843484,Crayola Beginnings - Jumbo Decorated Pencils (8 Pack),Crayola,3.40,26,128.0,4.6,Technical Details Brand Crayola Model Number3678 Item Weight82 g Product Dimensions12.3 x 17.2 x 1.7 cm    Additional Information ASINB0002GTGGG Customer Reviews ,"Package Quantity:1 This pack of 8 Crayola Jumbo Colouring Pencils in assorted colours is perfect for kids who love to draw. Aimed at children aged 1-3 years, Jumbo Colouring Pencils are specially created for small hands. The larger size barrels allows children to grip the pencil more easily and are hard to break, plus each barrel is decorated with a fun animal design. They come in 8 bright colours: red, orange, yellow, blue, green, violet, brown and black. Give your child the best creative start with these Crayola Jumbo Colouring pencils. They are part of the Crayola Beginnings range, which provides safe, value-added art products to help develop your toddlers motor skills and self expression. This pack of 8 Crayola Jumbo Colouring Pencils is ideal for creative kids who enjoy colouring-in books and drawing at home or nursery. Suitable for children aged 1 to 3, after 3 years they can start using the half length and full length coloured pencils.","She loves her pencils // 5.0 // 19 July 2007 // By
    
    KatiesMum
  
 on 19 July 2007 // These are absolutely great!!!  They are lovely and chuncky for gripping.  They arrive not too pointed, so they are not dangerous.  The pencil itself is softer than a normal pencil, but harder than a crayon, so they are safe, but give them a different writing experience.My daughter is nearly two and has had her crayola chunky crayons since she was 12 months, so we have just progressed onto these.  I would say this is about the right age as they are less chunky than the crayons, so a bit harder to grip a",Crayola,,,,Characters & Brands,3.40
7c677c5e77f79db33ad69d105b50f1a4,Kids Create: Reward Stickers Pad (10 Sheets),Kids Create,1.95,7,3.0,4.7,"Technical Details Item Weight141 g Product Dimensions30 x 21.2 x 0.6 cm Manufacturer recommended age:3 years and up    Additional Information ASINB0052LC03W Best Sellers Rank 140,126 in Toys & Games (See top 100) #2511 in Toys & Games > Arts & Crafts > Paper & Stickers Shipping Weight141 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 May 2011    Feedback  Would you like to update product info or give feedback on images?","A4 Reward Stickers in a pad, 10 sheets of stickers. Over 1000 Stickers inside! Designs: - 2 x Animals - 2 x Smily Faces - 2 x Stars - 2 x Illustrated Assortment - 2 x Mini illustrated circles - 2 x Belongs To Age 3+","Great stickers // 5.0 // 2 Oct. 2013 // By
    
    lynsey
  
 on 2 Oct. 2013 // I bought these for a sticker chart for my daughter, I still have over half left after the chart was complete. They are now used when we have had a good/week. Well worth the money, stick down well. | Great Value // 5.0 // 30 Jan. 2014 // By
    
    Gil
  
 on 30 Jan. 2014 // Would recommend this product to others, great value, kids love stickers and there are plenty in this pack to keep everyone happy. | Four Stars // 4.0 // 21 Oct. 2014 // By
    
    Vikulea
  
 on 21 Oct. 2014 // Nice, but not enough glue",Paper & Stickers,,,,Arts & Crafts,1.95
1965374e44a5c1f8c6f743598569620e,540Pcs Children School Teacher Classroom Smiley Face Reward Stickers 4 Colors,Pinzhi,1.95,,3.0,5.0,"Technical Details Manufacturer recommended age:36 months - 9 years Manufacturer referencecf00691-uk Assembly RequiredNo    Additional Information ASINB00V644RY4 Best Sellers Rank 10,193 in Toys & Games (See top 100) #206 in Toys & Games > Arts & Crafts > Paper & Stickers Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Description:100% brand new and high qualitySmiley faces give you good mood everydayGreat gift for your students and childrenSuitable for school and family encouraging, praising and rewarding childrenSpecifications:Material: PaperColor: Yellow+Red+Green+BlueEach sheet sticker quantity: 54(Yellow 18, red green blue are all 12)Single sticker diameter: Approx. 0.59inch/1.5cmSingle paper size: Approx. 4.21*6.22inch/10.7*15.8cmPackage included:10 Sheets smiley face stickersNote:1.Please allow a little size error due to manual measurement.2.Please be reminded that due to lighting effects and monitor's brightness/contrast settings etc, the color tone of the website's photo and the actual item could be slightly different.","Five Stars // 5.0 // 19 Mar. 2016 // By
    
    sandra obrien
  
 on 19 Mar. 2016 // I use these in my office for all the different training | Five Stars // 5.0 // 4 Mar. 2016 // By
    
    Yels
  
 on 4 Mar. 2016 // Value for money, as expected. | Great // 5.0 // 8 Dec. 2015 // By
    
    j
  
 on 8 Dec. 2015 // Great",Paper & Stickers,,,,Arts & Crafts,1.95
449f4368b296cafa87043888cd8fccc0,160 Farm Animal Stickers (10 strips of 16 stickers),RCL Toys,2.34,2,3.0,5.0,"Technical Details Item Weight100 g Manufacturer recommended age:3 years and up    Additional Information ASINB0095KKPBU Best Sellers Rank 180,878 in Toys & Games (See top 100) #3204 in Toys & Games > Arts & Crafts > Paper & Stickers Shipping Weight109 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available3 Sept. 2012    Feedback  Would you like to update product info or give feedback on images?","Farm Animal Stickers supplied in 120 x 110mm strips, with each strip containing 16 stickers.","Great party bag favours for my two year old's birthday ... // 5.0 // 21 Nov. 2014 // By
    
    SPieroux
  
 on 21 Nov. 2014 // Great party bag favours for my two year old's birthday party. Really good value.Would buy again if my son were to turn two again and have another farm party (I'm just adding words for the sake of it now). | fab party bag filler // 5.0 // 4 July 2013 // By
    
    I. mason
  
 on 4 July 2013 // these where bought for party bags for my nieces party at a farm + did not disappoint, each sticker is colourful + easy to use | good value for money for kiddy party bags. // 5",Paper & Stickers,,,,Arts & Crafts,2.34
90f1634a652be12166512c1831bb23da,Snappy Learner - Adding with fun reward chart & stickers (teach maths and adding help child development book),Alligator,1.91,6,1.0,5.0,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASIN0857265261 Best Sellers Rank 138,699 in Toys & Games (See top 100) #2482 in Toys & Games > Arts & Crafts > Paper & Stickers Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available12 Jun. 2013    Feedback  Would you like to update product info or give feedback on images?","Snappy Learner is perfect for children to practise new things they are learning in school. The activities are linked to school topics to help child's development, with a reward chart and stickers to encourage, reward and boost your child's confidence.","the quality of the books are excellent and really easy to understand with the stickers included ... // 5.0 // 28 Dec. 2015 // By
    
    York
  
 on 28 Dec. 2015 // I purchased these items for students that were struggling with adding, the quality of the books are excellent and really easy to understand with the stickers included encourages the desire to learn.",Paper & Stickers,,,,Arts & Crafts,1.91
f5bfa6f31eae6a82e65f9342c2889376,"Bosskut wedding cake silhouette with rings, bride, groom and ribbon Cutting Die Use Sizzix Bigshot Cuttlebug Quickutz",Bosskut,9.75,,1.0,5.0,"Technical Details Manufacturer recommended age:12 years and up Item model number0392    Additional Information ASINB00GGGRO6K Best Sellers Rank 469,528 in Toys & Games (See top 100) #7859 in Toys & Games > Arts & Crafts > Paper & Stickers Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available5 Nov. 2013    Feedback  Would you like to update product info or give feedback on images?","Bosskut 4 piece cutting die for use in all roller type die cutting machines such as Grand Calibur, Xcut Xpress, Sizzix big shot, eBosser and many others. This is a very thin die and as such will only cut paper, cardstock up to 300gsm and 2mm EVA foam (such as Craft Planet funky foam). All 4 parts are cut in one go. Parts are the ribbon. the cake including the wedding couple and the ring which is made up of 2 circles Height of the finished cut out is 8.65cm (3 & 3/8"") The rings are 1.5cm diameter and the ribbon is 7cm x 2.1cm.","A cheeky little die // 5.0 // 16 Mar. 2014 // By
    
    Denyse
  
 on 16 Mar. 2014 // Love this die, it's just the right size for a centre display on small 5 by 5 cards, or equally great for bigger cards as a topper. Cuts cleanly, no pushing through of intricate pieces. Ideal for wedding invitations as its so quick to use.",Paper & Stickers,,,,Arts & Crafts,9.75
2070e23715eb0f28b59f1ada7a8f64ca,Paint By Numbers Kits Canvas Mounted on Wood Frame with Brushes and Paints by *Moon's Outlet* Reverside House + Girl + Hug + Plum Blossom + Love of Birds + Poppy Garden + Romantic Coast + Lakeside + Lotus Pond + Street in Paris + Buddha + Child Interests + Bridges + Baby Panda + Pink Lady + Chindhood + Heaven + Love The Sea + Swallow + Green House + Ducks + Provence + Poeny + Carp + Magnolia for adults children seniors junior DIY digital oil painting (Peony),Moon's Outlet,,1,7.0,4.3,"Technical Details Item Weight748 g Product Dimensions50 x 40 x 3 cm Manufacturer recommended age:6 years and up    Additional Information ASINB00J2PXUDI Best Sellers Rank 1,014,677 in Toys & Games (See top 100) #1701 in Toys & Games > Arts & Crafts > Painting By Numbers Shipping Weight848 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available18 Mar. 2014    Feedback  Would you like to update product info or give feedback on images?","Colour Name:Peony Dear friends: No matter how did you get this Paint-by-Numbers, when you open it and try to finish it, you have already become an artist, and no matter what do you use it for. It will bring you a joyful surprise. Paint by Numbers is a DIY craft popular in Europe, Japan and Korea. It combines many functions in one, it can be a present for others, your live entertainment and your home the painting artwork. It offers all the basic painting skills, a sense of accomplishment and amusement. You can share the fun of painting with your family, Lover and friends, it will be your own masterpiece for collection.","Very good product. Am very pleased with my finished painting // 5.0 // 7 May 2015 // By
    
    heather bennett
  
 on 7 May 2015 // Very good product.Am very pleased with my finished painting,which looks as good as the one on the box.There were enough paints to do the job with paint left over.Would happily paint another. | Colours not at all like in picture // 2.0 // 20 April 2015 // By
    
    Vee
  
 on 20 April 2015 // Colours not at all like in picture, will be binning/donating. However it is easy to start, therapeutic to do and there is plenty of leftover colour so I will save those fo",Painting By Numbers,,,,Arts & Crafts,
6cd52917f896b89f4d53fff52d76b064,MADE4U Paint By Numbers Kits Canvas Mounted on Wood Frame with Brushes and Paints for Adults Children Seniors Junior DIY Beginner Level Acrylics Painting Kits on Canvas (Ancient Town),MADE4U,,1,31.0,4.4,"Technical Details Item Weight599 g Product Dimensions50 x 2 x 40 cm Manufacturer recommended age:7 years and up Educational Objective(s)Numeracy Assembly RequiredNo Material Type(s)Wood, Cotton    Additional Information ASINB00V2T2LAA Best Sellers Rank 88,452 in Toys & Games (See top 100) #120 in Toys & Games > Arts & Crafts > Painting By Numbers Shipping Weight798 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available23 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Colour Name:Ancient Town Dear friends: No matter how did you get this Paint-by-Numbers, when you open it and try to finish it, you have already become an artist, and no matter what do you use it for. It will bring you a joyful surprise. Paint by Numbers is a DIY craft popular in Europe, Japan and Korea. It combines many functions in one, it can be a present for others, your live entertainment and your home the painting artwork. It offers all the basic painting skills, a sense of accomplishment and amusement. You can share the fun of painting with your family, Lover and friends, it will be your own masterpiece for collection.","Three Stars // 3.0 // 4 Dec. 2015 // By
    
    Amazon Customer
  
 on 4 Dec. 2015 // Colours are not same as seen on the pic. Below picture says it all.If only, it could be as vibrant as the image in the box. | Good colours and easy not to have to mix // 5.0 // 18 Oct. 2015 // By
    
    Millie Davis
  
 on 18 Oct. 2015 // Very impressed! Good colours and easy not to have to mix!! | Brilliant example. // 5.0 // 4 Nov. 2015 // By
    
    Miss Nadine Mohr
  
 on 4 Nov. 2015 // Has everything you need, even wall mounts and nails. Very straight forward and makes for a very relaxing hobby. | Di",Painting By Numbers,,,,Arts & Crafts,
f2dbaa91b0ef3e4510737cf042772ee9,"Mammut 108001 - Malen nach Zahlen groß ""Artists Collection"" - Morgendämmerung",Mammut,18.82,2,1.0,5.0,Technical Details Item Weight322 g Product Dimensions40.5 x 33.5 x 2.3 cm Manufacturer recommended age:8 years and up Item model number108001 Educational Objective(s)Dexterity Assembly RequiredNo Material Type(s)cardboard    Additional Information ASINB0038HTEMC Customer Reviews ,"Product Description Mammut 108001 - Malen nach Zahlen groß ""Artists Collection"" - Morgendämmerung Safety Warning Please read the instruction manual carefully before using these items (instructions may not be in English).","LOOKS GREAT BUT HAVE NOT PAINTED IT AS YET - BUT ... // 5.0 // 29 Nov. 2015 // By
    
    janet
  
 on 29 Nov. 2015 // LOOKS GREAT BUT HAVE NOT PAINTED IT AS YET - BUT LOOKING FORWARDS TO TRYING - GREAT QUALITY AND WOULD RECOMMEND - BUT TRY THE REEVES ARTIST PAINTING PRODUCTS AS WELL - THEY ARE SO MUCH CHEAPER",Painting By Numbers,,,,Arts & Crafts,18.82
01db57bd72defadc15d44a7edd8ccb1c,Artists Collection Medium Paint By Numbers Night Watch,Reeves,5.25,11,44.0,4.4,"Technical Details Item Weight4.8 Kg Product Dimensions2.5 x 22.9 x 30.5 cm Manufacturer recommended age:12 years and up Item model numberPBNACM-1 Main Language(s)English Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No ColorMulticoloured    Additional Information ASINB003XEWLZW Best Sellers Rank 50,286 in Toys & Games (See top 100) #60 in Toys & Games > Arts & Crafts > Painting By Numbers Shipping Weight322 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Sept. 2010    Feedback  Would you like to update product info or give feedback on images?","Product Description Painting by numbers has been a popular occupation for many years, from children and beginers working with simple shapes and colours, through to improvers and more experienced painters who enjoy the relaxation of the art without necessarily having the ability to view the scene in real life. Reeves has been established since 1766 and as such is built on a heritage second to none. From the development of William Reeves' moist watercolour 'cake' Reeves continues to lead innovation within the fine art, hobby & craft, education colours, grounds and accessories - making us the fastest growing art brand in the world. Box Contains 1 x Paint by Numbers1 x Paint Strip1 x BrushInstructions","Wolf painting // 4.0 // 23 July 2011 // By
    
    Jacqueline Wildbure
  
 on 23 July 2011 // This was a great picture to paint, but thought it might be a bit difficult for a beginner. A word of advice before purchasing this, with te paints that they supply you your picture will not look anything like the picture shown on the box. I suggest you buy some different paints that are of darker shades than the supplied paints for that realistic effect. | What you see on the box is not what you fully get when painted! // 3.0 // 1 Mar. 2015 // By
    
    M I B
  
 on 1 Mar. 2015 // This was my first",Painting By Numbers,,,,Arts & Crafts,5.25
